,Unnamed: 0,Video Id,Primary Label,Predicted Label (Child Directed or not),Responses
322,318,2CeoFnb16l4,False,Not Child Directed,"The video thumbnail and title suggest it is a full song from a movie, likely targeting a general audience rather than children specifically. The content is not explicitly designed for children, nor does it feature child-appealing elements like cartoonish visuals or whimsical themes. Additionally, the presence of adult characters and a potential romantic subplot in the image further indicates it is not child-directed."
323,319,2_FSlYMM-YI,False,Not Child Directed,"The video title suggests a discussion about a football match strategy involving Chelsea and Newcastle. This content is likely intended for a sports audience, possibly adults or older children interested in football, and does not specifically target children with child-directed elements such as animated visuals or playful themes."
324,320,3bOGdhtEoJo,False,Not Child Directed,"The video title and thumbnail suggest it is a lyrical video from a movie and likely includes themes of romance and emotional content, which do not appeal to children. Additionally, the title does not indicate any elements associated with child-directed content, such as cartoonish visuals or playful themes."
325,321,3NdXYZygETE,False,Not Child Directed,"The video is titled as a music video with names of individuals that do not suggest it is child-oriented or designed specifically for children. The thumbnail does not indicate colorful, cartoonish visuals or themes appropriate for children. Additionally, the context of music videos typically feature content for general audiences rather than targeting children specifically."
326,322,4dsFQFCvVGU,False,Not Child Directed,"The video 'Kajra Re | Full Song | Bunty Aur Babli' likely comes from a movie aimed at a general audience, not specifically designed for children. The title suggests it is a music video from a popular film starring famous actors, which may contain themes, music, or visuals not exclusively child-friendly or suitable for a child-directed label."
327,323,4zGuf42lW_o,False,Not Child Directed,"The video titled ""What a Mess! | The People's Court"" likely involves courtroom proceedings, which are generally adult-oriented due to the themes of legal disputes. It does not appear to include any features that are designed for or appealing primarily to children, such as colorful animations or playful themes. Judicial content typically involves complex dialogue and themes inappropriate for children."
328,324,4DkNCgUXbig,False,Not Child Directed,"The video title ""Parvati Boli Shankar Se"" suggests content related to devotional songs or themes which are not specifically designed for children or contain elements that particularly appeal to children, such as cartoonish visuals or playful themes. Additionally, songs outside the scope of nursery rhymes or explicitly child-targeted songs do not meet the criteria for being child-directed. Therefore, it is labeled as 'Not Child Directed.'"
329,325,5dfYi-CES-Q,False,Not Child Directed,"The video title ""I’m Not Ashamed Of My Facial Deformity"" suggests content dealing with themes of personal experience and acceptance of physical appearance, which is more relevant to older audiences. It does not fit the child-directed criteria, such as being explicitly designed for children, having child-appealing elements, or being educational in a way that is simplified for children. The subject matter is likely too complex and mature for a child-directed label."
330,326,5j_zzR-4Irk,False,Not Child Directed,"The video titled 'North Carolina AG polling ahead of scandal-ridden Mark Robinson in gubernatorial race' is not designed for children nor does it contain child-appealing elements. It involves political content, which includes discussions likely targeting an adult audience. The subject matter does not contain colorful visuals, whimsical themes, or simplified narratives that would appeal to children. It is instead focused on political news, which is typically intended for a mature audience."
331,327,5NWNQfX7vdM,False,Not Child Directed,"The video appears to focus on political commentary, discussing a political figure and party. It contains themes and content more suited for an adult audience and does not feature child-friendly graphics, themes, or simplified narratives appropriate for children."
332,328,5txaRiJfQXM,False,Not Child Directed,"The video title suggests it is a music video featuring popular actors and singers, which is likely aimed at a general audience rather than specifically at children. It does not appear to contain child-specific themes such as cartoonish visuals, animated content, or educational material tailored for children."
333,329,637rWPgtUzc,False,Not Child Directed,"The video title and thumbnail suggest it is a music video for a general audience, likely not specifically designed for children. It does not include explicit child-directed themes or elements such as colorful animation, cartoon graphics, or child-friendly educational content. Instead, the focus seems to be on mature themes unsuitable for a child-directed label."
334,330,6e6Hp6R5SVU,False,Not Child Directed,"The content appears to be related to a cultural or religious event (Chhath Puja) and includes lyrics in Hindi and English. There is no indication that it is specifically designed for children or contains elements typically appealing to children, such as cartoonish visuals or themes, whimsical or playful content, or simplified narratives. It seems more appropriate for a broader audience, including adults interested in religious or cultural music."
