Video Id,Primary Label,Predicted Label,Languages,Response
_D4aRNrmbug,Not Child Directed,Not Child Directed,Mixed Indonesian and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a romantic song or drama with themes of love, relationships, and emotional struggles between adults. It includes complex concepts like promises, separation, and impossible love that are not typically aimed at children. The language and emotional depth suggest an older target audience."",
  ""language"": ""Mixed Indonesian and English""
}"
TapXs54Ah3E,Not Child Directed,Not Child Directed,Spanish and English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content features mature themes related to romantic relationships, arguments, and jealousy. The lyrics discuss complex emotional situations and use language that is not simplified for children. The overall tone and subject matter are more appropriate for adult audiences."",
  ""language"": ""Spanish and English""
}"
kRShwNqBQaw,Not Child Directed,Not Child Directed,Hindi,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video appears to be a cooking demonstration for adults. It contains detailed instructions for preparing rajma masala, including specific measurements, cooking techniques, and use of various spices. The content is not simplified for children and uses culinary terminology that may be too advanced for a young audience. Additionally, the presenter speaks in a manner more suited to adult viewers."",
  ""language"": ""Hindi""
}"
TBBVMwNOhaQ,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""While the content features toy cars that may appeal to children, the video appears to be a detailed product review aimed at a general audience interested in remote control cars. The presenter uses complex language and technical details that are not simplified for children. The focus seems to be on the features, pricing, and functionality of the products rather than on child-friendly entertainment or education."",
  ""language"": ""Hindi""
}"
vYO2e40nbIg,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video appears to be a cooking demonstration for an adult audience. It features complex cooking instructions, uses advanced culinary terminology, and involves potentially dangerous activities like frying. The recipe and preparation methods are not simplified for children, and the overall content seems aimed at adults interested in cooking."",
  ""language"": ""English""
}"
YLiRgeU7fQw,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a love song with mature themes of heartbreak, loyalty, and complex emotional relationships. The lyrics discuss concepts like waiting for love, promises, and living without love, which are not typically aimed at or easily understood by children. The language and emotional depth are more suitable for teenagers or adults."",
  ""language"": ""English""
}"
nnGp34b10qI,Not Child Directed,Not Child Directed,Hindi,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This video is a cooking demonstration for making thekua, a traditional Indian dessert. While cooking can appeal to children, this video uses complex cooking terminology, detailed instructions, and is aimed at an adult audience capable of cooking independently. The content is not simplified for children and includes potentially dangerous activities like deep frying that require adult supervision."",
  ""language"": ""Hindi""
}"
d9i084l2UJ8,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""This content appears to be a detailed description of an industrial mayonnaise production process. It uses complex vocabulary and concepts that are not simplified for children, such as 'emulsion', 'acid-chill balance', and 'vibrosite'. The technical details about manufacturing processes, quality control, and packaging are more suited for an adult audience interested in food production."",
  ""language"": ""English""
}"
yVDz0Av-s2A,Not Child Directed,Not Child Directed,English,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""While the recipe involves colorful pasta that may appeal to children, this video is not specifically designed for or targeted at children. It's a standard cooking tutorial that uses adult language and concepts, discusses ingredient choices, and is aimed at an adult audience who may be cooking for children. The presence of detailed cooking instructions and discussions about ingredient variations indicate it's intended for a general audience rather than specifically for children."",
  ""language"": ""English""
}"
AURkGj0jEx4,Not Child Directed,Not Child Directed,Indonesian and English,"{
    ""label"": ""Not Child Directed"",
    ""justification"": ""The content appears to be song lyrics dealing with themes of love, loss, and regret. The complex emotional concepts and mature romantic subject matter are not typically designed for or appealing to children. The language used is more sophisticated than what would be found in child-directed content."",
    ""language"": ""Indonesian and English""
}"
LRwE4jZmBy0,Not Child Directed,Not Child Directed,Indonesian with English subtitles,"{
  ""label"": ""Not Child Directed"",
  ""justification"": ""The content appears to be a music video or performance featuring adult themes of romantic relationships, breakups, and emotional struggles. The lyrics discuss complex emotions and mature concepts that are not typically aimed at or suitable for children. The visuals include scenes of adults in various settings, which lack child-appealing elements like cartoonish characters or playful themes."",
  ""language"": ""Indonesian with English subtitles""
}"
