ID,Label,Language,Justification
QuQKT1TIRSM,FALSE,['English'],This video is about the history of the papacy and includes mature themes and language. It is not designed for children.
qZId59qml_4,FALSE,['Hindi'],"The video features a romantic theme with suggestive lyrics and dance moves, making it unsuitable for children."
R1aZRuroKFo,FALSE,['English'],This video is about guns and how to use them. It is not designed for children and contains content that is not appropriate for them.
RW49Na1mxcM,FALSE,['English'],This is a news segment discussing a scientific study about the link between ADHD and Parkinson's disease. The content is not designed for children and does not contain child-appealing elements.
s8jFQdO_-wo,FALSE,['English'],"The video discusses financial topics and investment strategies, which are not appropriate for children."
t10sQb0Zmjs,FALSE,['Hindi'],The video is a romantic song and dance sequence with adult themes. It is not child-directed.
T8ssn_VimnQ,FALSE,['English'],"The video is a teardown of an iPad Mini 7, which is not a product designed for children. The content is technical and focuses on the device's components and repair process, making it unsuitable for a young audience."
U10nBuERNIA,FALSE,['Bengali'],The video is a music video with a song about love and life. It is not designed for children and does not contain child-appealing elements.
u68pCkGGc9k,FALSE,['English'],This is a sports video of a rugby match between Fiji and Cook Islands. It is not child-directed because it is a sporting event with adult players and themes.
u6bk53x2Kno,TRUE,['Hindi'],"The video features a song with a playful and light-hearted tone, and the dance moves are simple and easy to follow. The video also includes animated characters and playful animals, which are commonly enjoyed by children. Therefore, the video is considered child-directed."
ut_94nmPOHg,FALSE,['Bengali'],The video features adults in a romantic setting and includes religious themes. It is not designed for children.
uusjZYQSyP4,FALSE,['English'],This is a political discussion about the Middle East and is not child-directed.
V8bO4f5hkp4,FALSE,['Hindi'],"The video features adults and children, and the content is not explicitly designed for children. The song is not a nursery rhyme or poem."
VFCcsAjV_R4,FALSE,['English'],"The video discusses political topics and includes adult themes, making it unsuitable for children."
vQ5r_Cxi2ok,FALSE,['English'],This is a political news segment discussing the upcoming election and the balance of power in the Senate. It is not child-directed.
vwTDiLH6mqg,FALSE,['English'],"The video discusses technology trends in phones and cars, which are not typically considered child-directed topics. The video's content is geared towards adults interested in technology and does not contain child-appealing elements."
WRdBel8Jrhs,FALSE,['Bengali'],This video is not child-directed because it features adults in a romantic setting and includes a song that is not a nursery rhyme or poem.
x00F1iS6sJc,FALSE,['English'],"The video is a comedic discussion between two adults, featuring mature themes and language. It is not designed for children."
X20tWrpYAA4,FALSE,['Urdu'],The video contains romantic themes and adult actors. It is not child-directed.
XdGRBJ_APlk,FALSE,['English'],This is a discussion about a football match between Arsenal and Liverpool. The content is not child-directed as it is a discussion about a professional sport and does not contain any child-appealing elements.
YeC8wT3kpm0,FALSE,['Bengali'],The video contains romantic themes and adult characters. It is not child-directed.
yk-Y2jJeBqk,FALSE,['Hindi'],The video contains religious themes and is not designed for children.
ymxaEvSRbho,FALSE,['Hindi'],The video contains religious content and is not designed for children.
Ypja8Gb5eE0,FALSE,['English'],The video is a walkthrough of a video game. The game is not child-directed because it contains violence and mature themes.
zWPsjhBaRb0,FALSE,['Hindi'],This is a romantic song and video with adult themes. It is not child-directed.
zxjk574xUG0,FALSE,['English'],The video is a late-night talk show with adult humor and political commentary. It is not designed for children.
_BA9OiyjReQ,FALSE,"['Hindi', 'English']",This is a cooking video for adults. It is not designed for children and does not contain child-appealing elements.
_CR0hXbYSW0,FALSE,['English'],"This is a wrestling match, which is not considered child-directed."
-aFaSzMhMpo,TRUE,['Korean'],"This video uses animation, cartoonish characters, and a light-hearted theme to appeal to children.  The storyline is simple and easy to follow, focusing on a Halloween-themed trick-or-treating scenario. The characters are friendly and non-threatening, and the overall tone is playful and fun, making it suitable for a young audience."
0Dlihd05OjI,TRUE,"['English', 'Russian']","This video is child-directed because it features a young girl and her father engaging in playful activities at a theme park. The content includes animated characters, light-hearted interactions, and child-appealing visuals, making it suitable for a young audience."
0dMcuLi0RV0,TRUE,['Russian'],"This video is child-directed because it features a young girl as the main character, uses cartoonish visuals and sound effects, and portrays a light-hearted medical scenario with playful elements. The content is simplified and aimed at entertaining and engaging a young audience."
0MKyyXuwfuM,TRUE,['Hindi'],This video is child-directed because it features two young children playing with toy kitchen sets and other toys. The video uses child-appealing elements such as playful sounds and animations. The content is light-hearted and focuses on simple actions like cooking and eating.  The language used is Hindi.
0nnABlt6Fk0,TRUE,"['English', 'Russian']","This video is child-directed because it features a young girl and boy playing with toys and interacting with animals in a playful manner. The content is light-hearted and family-friendly, with no mature themes or inappropriate language."
